id,first_name_vendor,last_name_vendor,code_vendor,article,article_value
dd03703d-31c2-459e-acfb-50e83c5a8e55,Jerrie,Toplin,LDC,Calypso - Black Cherry Lemonade,$36643.41
4804826d-74e5-4ce9-9c30-2493881772ec,Mahalia,Aggott,WTK,"Juice - Orange, 341 Ml",$259083.08
79b6ac77-2049-41e3-8565-4aa38d5e1496,Perry,Jamson,TFN,Seabream Whole Farmed,$180013.95
898e3cee-e2e0-4b0f-a077-d26b6d5d8a09,Deloris,Westphalen,OBI,Swordfish Loin Portions,$692590.52
f0ba0794-138a-459c-bb7a-b4d4e07fd62c,Mordecai,Jaulmes,PKH,"Pepper - Black, Whole",$138115.54
83f559e2-24db-4e9e-8d7a-f4889dfd9686,Alisa,Buggy,BVP,Bag Clear 10 Lb,$195913.09
aa446b39-8fbe-48b4-9dc5-82b45eaedccc,Diarmid,Brunn,CIT,Emulsifier,$217200.19
e5d59340-6b02-48ad-9030-2a5bd285de7c,Kelby,Philcox,WUA,Wakami Seaweed,$397064.81
7d8f086c-83d4-42d7-8c39-d55d2e3bea91,Lane,Catford,ALY,Corn - On The Cob,$604498.02
f70e1fc7-a641-4784-b272-6d59fb1a393a,Roddy,Igounet,TGA,Pepper - Red Thai,$585260.04
5fc97bce-4817-47a8-9ead-6bf8770b8984,Carissa,Durtnall,YVQ,Spinach - Packaged,$19163.22
4d94f4a8-3907-4ebd-b9a4-6747e7835da9,Kenon,Merriman,UTO,Lamb - Rack,$106793.04
b8a5cd7d-c2ee-4d75-a87a-861b790318c6,Anatollo,Harler,TLP,Cardamon Ground,$648687.96
c9df5221-0d09-4e58-9e2d-7ffd951dff59,Tomaso,Jimenez,UDI,Whmis - Spray Bottle Trigger,$415395.00
552b6d4f-469b-4eb2-b264-c9a7c7a1dfe8,Boyce,Stirgess,BGD,Cocoa Powder - Natural,$303000.59
8ae6fda8-00a2-4160-8968-20cf9d1b2574,Marya,Chazelas,YZS,Foam Tray S2,$882690.20
d5cd40d7-08d6-4188-a580-6053ee28fd43,Omero,Bartalot,KUT,Bacardi Limon,$700853.95
4b0fb4e4-748b-4774-889b-5cbd4d09e2e7,Casey,Elnor,DXD,Table Cloth 62x114 White,$518367.07
654afb30-22e5-4c37-8ce1-f6b1ed4d9a34,Dwayne,Carleman,BUA,Cheese - Goat,$235716.80
1f30d4f1-91e5-437a-bfc4-07fb23151fc3,Sindee,Males,WWR,Wine - Chateauneuf Du Pape,$50345.40
82ab0d18-3de7-4503-af29-466ba57fba26,Filberte,Joselin,PET,Cheese - Shred Cheddar / Mozza,$742910.20
90995a8a-adda-43d6-9199-49e45fa03390,Phedra,Bracco,EPT,Wine - Prem Select Charddonany,$828224.51
3bdb02e0-d10c-4353-a8fb-267da43cc41d,Stavros,Chinge de Hals,BYA,Anchovy Fillets,$401485.33
5353c45c-b925-46f8-bbc5-f93960f5826b,Adrianna,O'Heagertie,YLS,Oil - Pumpkinseed,$197627.97
49f91ee2-50dc-4657-90bd-e1919415f94e,Avril,Tremblay,EMG,Duck - Legs,$191707.15
b24a3c54-a8a7-4302-ba36-8062f4eead25,Kiley,Isack,LMQ,Beef - Bresaola,$849527.42
665a84f5-30e5-4571-95ea-f9c5f420aee0,Bettine,Dyers,THB,Brandy Apricot,$909251.20
3cd13180-43dc-4783-8c9d-a8913d3a8c63,Christyna,Bavidge,PGX,"Sauce - Bernaise, Mix",$688230.52
c84cb0be-a57d-4fa7-a38c-0847abe0de12,Madalena,Dowrey,QSN,Water Chestnut - Canned,$979262.11
3298081a-514c-441f-9f7c-65409d52bb7d,Hyacinth,Grimsditch,CYU,Propel Sport Drink,$746115.05
6738cc5a-bd5b-4611-86f2-9cfbb8089f49,Niven,Boughey,ECR,Bread - English Muffin,$737728.71
027f2114-c208-4c40-939c-4e311369cabc,Josepha,Columbell,WJF,Bread - Bistro Sour,
439b9d85-7abf-4a30-a586-d7c2100210fb,Gizela,Scandroot,SYD,Cheese - Parmesan Cubes,$408492.42
e54bb222-0b24-4699-9c53-aeaa62d4baf8,Ebonee,Heskin,ASU,"Wine - Red, Antinori Santa",$805880.30
29988a45-722e-4967-aa23-733dfe8cdf5f,Leanora,Corbridge,BTZ,Containter - 3oz Microwave Rect.,$206522.22
4f9d3362-48dc-4cfa-9ea8-f863af80ac8b,Ginger,Petch,MJG,Shopper Bag - S - 4,$992310.82
61345e37-5136-4246-aebb-3d9ac5572d80,Aimil,Vedstra,BPD,Wine - Jackson Triggs Okonagan,
4c855e21-b0f9-475c-a74c-465468340279,Marwin,Upshall,HTA,Versatainer Nc - 888,$541105.67
efa3e632-1856-443c-93b5-ebf2cb4197e9,Madelene,Winfield,JNU,Beef Flat Iron Steak,$431946.97
631248bd-ce41-47b7-9d98-485cf06f4835,Richy,Casey,SYJ,Pineapple - Golden,$535069.55
b2fbbd10-bcd1-41ad-9d60-2476880c8826,Iolande,Allans,BEE,Sprouts - China Rose,$325256.37
faa7bbbc-c0dc-4eb3-8374-da8779ec0c09,Gale,Hallett,CYX,Crab Brie In Phyllo,$724379.18
89958812-30d9-4847-918c-f3ccd672c2d3,Lorine,Ozanne,HRB,Fruit Mix - Light,$932152.07
4e7e7790-c025-4cbe-968a-bdc26d0f6b4c,Krispin,Bowdery,EIN,Towels - Paper / Kraft,$622987.80
64d21ffc-e672-43e6-9ba2-f663977082c3,Raf,Jurek,MYD,Wine - Magnotta - Cab Sauv,$860845.35
2800568b-9768-47fb-b506-e8427c391bc1,Jaymee,Nolin,PDN,Mushroom - Crimini,$788971.14
332d9488-2d95-4a16-acba-1c401d7daa0e,Vick,Neale,GOR,Paste - Black Olive,$389414.91
15298b2e-11a2-4927-af4a-36edcd0aac5d,Carmine,Paolino,WSN,"Octopus - Baby, Cleaned",$528775.47
6c72499e-7179-4d2d-9896-a5ad330b1df5,Horten,Hendriksen,OKU,Tea - Apple Green Tea,$366380.26
ac16c9f0-a3ae-41cf-ab08-354f0e73c13d,Nevile,Stolte,YZW,Miso Paste White,$646786.04
32311a01-1242-4160-8293-d32e2b9d0d14,Bethena,Grenter,ZQN,Mushroom - Chanterelle Frozen,$481569.57
c3285e96-53d2-4a1e-afca-b8b493e3afce,Derk,Headington,ZSA,Pastry - Cheese Baked Scones,$578232.04
98fc48c6-7c36-4fe1-a8ed-74196f11d753,Byron,Sinnatt,MYQ,Carbonated Water - White Grape,$921326.12
ab9d8d68-182a-405d-b8a9-87217ded96fd,Tarah,Charrette,TEU,Bread - Italian Corn Meal Poly,$435782.79
4f0cf918-bc6a-4c89-a580-63ed6bd3041d,Amargo,Royson,OYN,Chips Potato Reg 43g,$22016.64
99a4aa1c-0672-4a27-add9-2c63d35c99f9,Jeane,Stollenhof,LHW,The Pop Shoppe Pinapple,$486476.85
12ca1d5c-4828-4e40-b2a4-79988ac425dc,Marv,Goldthorpe,WTL,"Pork - Tenderloin, Frozen",$122291.22
97ffb152-0050-463b-a683-de1448fdad2b,Duffy,Yaknov,KHC,Vodka - Smirnoff,$266150.48
f00c87a2-6541-4c19-bbcf-0850d37aff72,Brewster,Pelos,JNN,"Pasta - Cappellini, Dry",$527464.75
a0fe19dc-3d63-46a3-95d6-a1355dc64c68,Christoper,Grisewood,DNQ,Grapefruit - White,$713076.67
c38910b3-e31a-43a8-9d46-58fc44a1d7b4,Dorene,Trappe,SIN,Juice - Apple 284ml,$287000.16
82e41503-9f89-459a-9175-855a19e8d26a,Hirsch,Joselovitch,FRM,Vector Energy Bar,$513635.13
b37639c6-bd87-40b8-a931-c8ce674e0914,Tess,Beale,TKP,"Liners - Banana, Paper",$235742.22
3c5e39cd-a37f-44ee-9508-537a3f29b162,Sarine,Baudic,SIJ,True - Vue Containers,$825212.37
97a3d32f-d75e-466c-9a01-0419a3a950a7,Becki,Blaze,PKT,Calypso - Lemonade,$757810.60
a449f068-1d7c-442f-ba9d-3ded3efdc295,Diane-marie,Gapper,JAB,Beets - Pickled,$857167.19
80ac4cd2-dc47-4cdd-80f1-9978a86c81a3,Tris,Gabbitus,WPM,Pepsi - 600ml,$173595.97
9c3f8a88-7865-4f12-88b4-e32775ed5027,Roze,Fulkes,BXH,"Bread - Roll, Calabrese",$549848.93
8055327d-3b86-43ee-a8f7-ed3c46b7b922,Dru,Baversor,MIA,"Juice - Orange, Concentrate",$393967.19
22458361-4cae-43e1-a7f5-496e004804dd,Zorah,Chaudret,CKA,"Tortillas - Flour, 12",$635098.75
f74bc3bd-5924-4338-8c62-a99a5c1d67da,Boniface,Ladon,YFJ,Soup - Cream Of Potato / Leek,$604955.12
3e160373-c1a8-42b5-8184-7921ce83cfdf,Deni,Guare,SCX,Veal - Liver,$308948.48
f59f46b5-9305-4c80-84c8-b8f2984dd61c,Gil,Putt,MWG,"Iced Tea - Lemon, 460 Ml",$486995.68
d66383d7-6669-4b13-a3af-a6e564e98367,Randy,Boobier,KVB,Island Oasis - Raspberry,$440289.12
f1f17d74-a250-493d-9bc2-bcfd60e9241d,Rodrique,Schnieder,HOU,Mushroom - Porcini Frozen,$620814.15
786d38fd-ae47-48b6-9579-48cfa3de1fff,Jeanna,Dalziell,TWF,Tomatoes,$269870.14
6f3c5273-9485-490b-85de-01dfeefea5bc,Sandi,Mardy,ULX,Compound - Mocha,$481586.17
6378b6b6-c67c-452e-9096-eb42825444c9,Gaston,Thornebarrow,SWF,Puree - Mango,$448810.44
59605895-15c1-40a6-9e5d-404d604a6073,Melba,Peace,DOK,Wine - Spumante Bambino White,$77387.13
aa2651f4-e501-49fd-bb15-5ea21b0516dc,Agata,Lambrook,GBB,Lobster - Live,$159585.06
fff30fce-ff74-4b7c-ae18-9ede4020617a,Elwyn,Tinton,TME,Flour Dark Rye,$231969.14
c920552c-2416-487e-bf1e-65d1926a17c0,Sarena,Boosey,YWJ,Plate Foam Laminated 9in Blk,$279522.79
764808f7-091c-42f3-8314-97b4948c4b46,Donetta,Sandwith,MUO,Soup - Campbells Beef Stew,$391850.50
621d791d-599e-45d8-8a75-1ad54caee63f,Opaline,De Castri,ICO,Capers - Pickled,$961559.12
5704d18e-6699-4640-a1cf-77b4e702020d,Maye,Peeke-Vout,BVY,"Chicken - Thigh, Bone In",$11610.11
3187d73a-2dad-43ad-8a50-e1e40cd2e174,Boris,Afonso,LYM,Wakami Seaweed,$958692.55
9fd80a3c-c51e-4121-b90d-db88dc647920,Pet,Gerler,JCY,Wine - Casillero Del Diablo,$441820.20
cd5d45b5-c0b1-40b5-ab48-b6022f171a67,Garrek,Terry,VJQ,"Chilli Paste, Sambal Oelek",$238971.10
fe325e1e-f640-4e6f-b295-0ebb7ae67727,Palm,Chugg,PHN,Onions - Vidalia,$94740.04
82bef73d-e270-4642-9b5d-213ad2ab2025,Yorke,Laister,VIS,Stainless Steel Cleaner Vision,$635059.01
c589fae2-ca0c-476a-9dd7-035ba41744b6,Tracie,Chase,SNH,Pepper - Pablano,$492988.20
d894a7e8-18ee-432d-8048-406390df926d,Rosanne,Tomicki,RCH,Pork - Smoked Back Bacon,$169747.54
7ef455e5-1c9a-4acf-80a4-67939f92a705,Morrie,Fontel,ESK,"Pasta - Rotini, Colour, Dry",$27433.88
a127e7da-f190-496a-8fb7-92a83e36740b,Deeyn,Alpe,YTQ,Veal - Loin,$649374.89
de8d786f-a53b-45fe-99da-1e357aca4add,Adrea,Flawn,YTY,Longos - Chicken Curried,$934862.86
daf4cde1-0773-4acf-b8e2-4206d6f7b854,Filip,Loren,SIP,Flower - Carnations,$198038.17
4b230084-9df7-4236-90cc-fc5201f60faa,Turner,Dedmam,AUC,Rum - Mount Gay Eclipes,$532717.11
7b87f7c7-0450-40f4-837a-a4ac7e8cfae9,Enos,Mathewson,TTW,Wine - Lamancha Do Crianza,$413706.98
7abaaa4d-f73b-4613-a6ec-1d25f4299bd3,Neda,Gozard,PPY,Tart - Lemon,$156574.39
7f9aa674-6338-420e-bbf4-a5d1678f83cd,Hortense,Comoletti,DMT,Chicken Breast Wing On,$157500.78
3f3c2283-d93c-439e-92bb-cde8e35ea575,Josey,Di Lucia,TCW,Turkey Leg With Drum And Thigh,$821448.20
e8ce519e-f1c2-457e-9a57-44de02f996e9,Jesse,Rugg,NUB,Muffin - Bran Ind Wrpd,$579517.64
23251d98-e30b-4929-960b-e996d8244f22,Haley,Venner,LSS,Cheese - Fontina,$410686.15
8b5f1257-3b19-4275-9ce4-2d9b1af717e2,Linea,Balme,DLU,Cheese - La Sauvagine,$935359.30
b8ffbe91-237e-42d3-a438-a14fba29132d,Norrie,Frango,PCD,"Butter - Salted, Micro",$582691.13
6e60422a-5725-4be5-9cd1-090214871dca,Lily,Whisson,AYD,Beer - Camerons Cream Ale,$159282.43
5a289f48-0c7b-497f-a8f6-75c600c639e3,Eachelle,Rounsivall,VEX,Vacuum Bags 12x16,$939535.41
3bb13c95-d591-4db7-81f2-050d2f77d587,Casey,Lockless,MMD,Veal - Leg,$158245.86
8a2cbcb0-5f1e-4301-8555-a1a303f99265,Binky,Dot,SUU,Chocolate - White,$585312.92
d810a150-b6a1-4972-a1ae-0f97cf33d593,Nanci,Barreau,GWT,Banana - Green,$45998.63
cbc5128a-a2a7-4e68-b402-c25fbe27aee0,Franny,Chatband,PHA,"Wine - Red, Pelee Island Merlot",$860044.63
81a4f399-8a86-4c22-a74b-b0c7755cbc72,Hershel,Borsi,KPR,"Juice - V8, Tomato",$532391.84
c00d475c-c854-493e-8dd1-fc12c38650d3,Lilia,Pakenham,MBQ,Wheat - Soft Kernal Of Wheat,$301588.44
e5a24c67-d476-493c-a621-a3f801f38156,Alfi,Drinnan,CPC,Coffee - Frthy Coffee Crisp,$565162.73
7d73e61a-2f95-456a-a3cc-c5ab726c3c80,Darcie,Gibbie,YAT,Foil Cont Round,
d264cc0d-19ad-46aa-a459-5cca021414b0,Flore,Sylett,PDL,Juice - Lemon,$648986.92
d7b04ed4-4082-4aaf-a2fb-38a920ef3150,Fitz,Chafney,EDL,Flour - Strong Pizza,$197234.94
9bf2f72c-bcdb-4a8f-aa26-b4ca1fd78783,Trix,Oglevie,DAO,"Bread - Dark Rye, Loaf",$977507.87
cbe9b100-438d-4aa7-95f5-4c89cd0b903b,Galvan,Strike,MJF,Shrimp - Black Tiger 8 - 12,$178374.54
7ee4644a-67da-4f58-96d4-e8b1cdb5e2cf,Bealle,Schoffler,YWJ,Browning Caramel Glace,$824388.36
2924dcc4-d138-4e25-8175-b763c1f8dfa2,Chrysa,Delort,XIJ,Campari,$532678.34
b7f965db-113a-4f31-a0ef-4f0811fd4316,Chad,Boath,LLU,Beef - Top Butt,$761274.58
b1e50df2-6c9f-4d50-afb6-51fa4602e693,Harwell,De Ferrari,ANX,Cardamon Ground,$874685.38
b05811d6-40cd-43ae-bbb1-1ca0931d13b6,Kristofor,Mulcaster,CTO,"Sauce - Apple, Unsweetened",$522375.47
c865cfe1-3618-4fea-9573-abc0f3a96a60,Hunt,Winkett,DTW,The Pop Shoppe - Lime Rickey,$675413.26
c2f691ab-e66b-4fd5-94c3-0272ea8a9607,Tricia,MacShirie,LTN,"Wine - Red, Antinori Santa",$482534.11
8acb740b-911f-4bc4-8ac5-bd891ff7b1a6,Rowney,Derye-Barrett,PUJ,"Beef - Tongue, Fresh",$163240.24
19577a09-e409-4b80-8589-6261cf343873,Jacquie,Wyett,VRL,"Sauce - Soya, Dark",$597168.54
f220844c-6e08-488a-a9e3-ac64a15f30fd,Evita,Hampe,IXI,Wine - Magnotta - Cab Franc,$529248.22
b63f11f7-997e-4c23-84db-390023bcd4c8,Demetris,Manifould,FWA,Papadam,$309891.17
018bdad5-4c2f-4769-beb6-eb3fe580f0a1,Myrtice,Pressnell,HLO,"Mushroom - Chantrelle, Fresh",$137482.83
fbe761f5-4050-45c7-b477-8c8bf5bceff2,Lalo,McCulley,GLW,Pickles - Gherkins,$682710.60
87cc2c6a-68a9-4030-8a8e-70ea67dfbc04,Ailene,Bavidge,YLG,Triple Sec - Mcguinness,$681442.03
d477bd97-cd24-4c37-8884-2703ec0d537f,Brandy,Drivers,CRU,Coriander - Seed,$663553.06
e64e71e1-d348-4703-8031-a083054d0edd,Antonella,Elden,ULP,Soap - Pine Sol Floor Cleaner,$99052.32
7e7c5880-1f45-409f-968d-41a900706c41,Radcliffe,Rodolico,YZG,Wine - Beaujolais Villages,$796655.76
e3b383fe-0f1b-4179-9495-f6f4a4ce9467,Billie,Sollam,BFW,French Pastries,$715184.64
f2655eaf-a1e6-47c8-b495-2bdc0fe6505d,Man,Paget,YMH,Puree - Kiwi,$877906.37
7fe24d44-b9d8-4384-91d5-41e5d1db7e80,Estelle,Glanert,BVB,Tomato - Green,$315126.50
5df48f05-cd64-472d-9462-400a557d1821,Adan,Mersey,BDA,Sandwich Wrap,$778279.95
18c946d4-27ba-418b-becb-e6e3407caa76,Deana,Penhale,PAS,Cloves - Whole,
e2cda24e-55a6-423b-99ad-29520ab4e2cb,Jazmin,Massimi,EPH,"Coconut - Shredded, Sweet",$895587.70
35943131-e234-427c-93bc-c3b5aa59fbc6,Adams,Belmont,KEM,Garam Marsala,$483281.96
fdf44425-a8d4-45cb-9f85-10ce1ba1ddce,Alameda,Trorey,TTJ,Wheat - Soft Kernal Of Wheat,$998584.07
503c5e2e-f8f3-4211-aca1-8efcd4698da9,Tanya,Hutchings,BTS,Bouillion - Fish,$265996.33
c7456a8b-97c9-4877-869b-172675779006,Lotta,MattiCCI,XPP,Fib N9 - Prague Powder,$37080.31
c822c6e2-0d6b-4ecc-a0da-c80c9efd3b78,Cristen,Yablsley,CMM,Energy Drink,$194270.85
8a4215f5-d2ac-44ab-bb79-b18b820f1c96,Elroy,Hainey,YUL,Alize Sunset,$672464.55
d58491a3-2180-485b-95ce-83e6715046c9,Paulette,Sall,ZIG,Ecolab - Mikroklene 4/4 L,$908536.39
f12a1faf-f721-421a-b2de-364958540a70,Edd,Somes,TOZ,Chips Potato Reg 43g,$94642.73
cd39154b-ca57-4556-a5ed-95e6d48dc26f,Martynne,Glaves,GWE,"Corn - Cream, Canned",$552582.77
371619da-ff4b-465d-97eb-fc93720d4102,Mella,Pietri,MCO,Pepper - Jalapeno,$657947.24
0a58f3f6-9d6a-4e47-992b-c1ae35596bbc,Nickola,Gerkens,SOH,Appetizer - Cheese Bites,$399929.88
f04f3faf-7f71-4550-befb-63ae56313b11,Dario,Signorelli,JBK,Spaghetti Squash,$164387.06
beab5c31-82c1-4590-a0f3-79f37a2dd070,Kary,Laurand,HAD,"Wine - Red, Lurton Merlot De",$311223.26
51eee0aa-e596-4ac7-92ae-4968c4a923e2,Dur,Blaver,CTZ,"Soup - Campbells, Minestrone",$891177.07
95aec705-e080-4d49-804d-aea1f9ce110e,Tania,Tombleson,KVD,Propel Sport Drink,$809019.73
483ab6c9-3ffc-427e-9e5e-81949e951afa,Sal,Ewence,DRY,Wine - Savigny - Les - Beaune,$326349.44
995a29ee-fd9f-4323-af01-f16b7c7f8fa5,Aida,Beatens,SZP,Puree - Passion Fruit,$38213.53
3242b792-93db-44f1-ab02-e92f9b9d4515,Theo,Ingolotti,YTB,Chickhen - Chicken Phyllo,$160322.82
5ba4f443-0794-445f-bb6e-b33b0dfdee47,Ulrike,Fries,NLN,Calypso - Pineapple Passion,$200244.90
49116f2e-54be-4aaa-bbab-0a8a7567ac1c,Ailsun,Joutapavicius,HSS,Sobe - Berry Energy,$151127.70
67abc16b-f8fa-4ffe-9519-745301016862,Clarette,Deniso,HEB,"Coconut - Shredded, Sweet",$427966.67
1a178b78-3862-4a89-bc14-723c373069a5,Aurlie,Bezants,GOB,Pork - Backs - Boneless,$198029.81
07e6e9ea-f8cc-437d-b8a1-e8ceb116e5af,Reinhard,Skeels,PXL,Sunflower Seed Raw,$664523.35
0c58bf8a-7c63-48b2-8f9d-84e35623b692,Kinnie,Elmes,WAW,Liners - Baking Cups,$461298.48
c54267e0-83ca-4198-95dd-36ad5266f53a,Jude,Gallop,COL,Sauce - Salsa,$416869.91
8a405b39-12fd-46b8-9bdb-e650f113e53f,Cherey,Gergus,OLC,Jerusalem Artichoke,$894071.92
728a36d3-1c62-4cc7-b84a-9e199f33e43f,Glyn,Giacomasso,ZVA,Water - Spring Water 500ml,$893185.44
bc7a4601-1913-4333-bb80-0f7822fe2922,Renard,Staddart,AYH,Wine - Magnotta - Bel Paese White,$837297.94
884261b5-e9fb-47bd-80b3-78143e3f7365,Rozalie,Capini,PMO,Beef - Ox Tongue,$544037.03
567e8761-a4d7-476e-af64-1b023082b8d9,Alvera,Tidbold,UDI,Table Cloth 90x90 Colour,$803016.41
9205f6dc-029c-43ef-a0b4-4909d4f41662,Harrietta,Feldstern,KES,"Wine - Red, Gamay Noir",$545267.22
abbb2b0e-b89d-4232-9891-44ee7d5de0d1,Hilda,Rewcassell,YOY,"Water - Spring Water, 355 Ml",$66394.15
611d91ad-dbff-4662-bd66-5e6b76077e5b,Brigit,Hurdle,BKF,Yogurt - Assorted Pack,$566069.26
810392ad-4533-4769-ad65-92babf0e2533,Sigismundo,Stopford,EDF,Cheese - Bocconcini,$384805.99
c0591db3-9199-4cc2-93cb-a526ba7c2caf,Gusti,Verner,0,Pepper - Yellow Bell,$530888.84
97077832-7a18-4ef1-86cd-83c6231a0667,Maryl,Pollen,HHZ,Muffins - Assorted,$774635.35
67b1e49d-633c-4977-a92e-806457fb9c6e,Tana,Donalson,KYX,Flour - Cake,$893045.15
9930eb04-ad4a-466e-992b-37740c3c1e93,Artus,Mothersdale,WNZ,"Soup - Campbells, Spinach Crm",$153263.63
9e30d808-77cb-465c-a425-a67b29f72325,Karee,Rivelon,RHE,Coffee - Ristretto Coffee Capsule,$772245.64
68ee671b-d107-41f3-917e-5b8920c4106f,Dan,Beart,CIN,Jack Daniels,$433970.75
a4d85ee2-121a-4580-a73a-c5967c55709f,Claretta,Tite,MDF,Drambuie,$741686.95
42a24f2f-dc01-46f6-b195-346bb2bb0063,Rosita,Woltering,RMF,Pie Filling - Apple,$780595.48
468cf8f7-f1d9-4894-b8a8-863abbe40a9f,Carce,Lorenzin,NBN,"Chicken - Diced, Cooked",$184857.37
ff72fd36-cda7-44a9-9bce-4353e9b0380a,Marthe,Tawn,VVI,Longos - Lasagna Veg,$511062.78
6019f298-be75-4011-ad83-49bb52a8f90f,Xylina,Bargh,RTN,Tart - Pecan Butter Squares,$762867.63
ddec85d9-e5e8-48c2-b241-7b0ee6e31834,Augy,Daile,KXE,Taro Leaves,$808044.01
fe191049-90d2-48c6-a9ab-5576f2336d84,Lyman,Portsmouth,ILZ,"Schnappes - Peach, Walkers",$546679.03
4cd66483-67da-4e5c-a883-fa6c6bcf75fb,Annmarie,Vlahos,MIZ,Cheese - Taleggio D.o.p.,$433391.01
be1a8d0c-f4ab-489e-9d90-5b27a4ae3558,Gabriele,Runnalls,NBE,"Beans - Turtle, Black, Dry",
0e135ef9-dbc9-4e48-ba0a-ac5f3b142434,Ardella,Sowden,IRA,Plasticforkblack,$784102.14
ecfbf164-48cf-403d-bef2-07fe807e9449,Jessie,Gatrill,EDO,"Cherries - Maraschino,jar",$373930.52
ee80d2e0-fb5a-428b-8db8-bd06e0d24b3a,Wilona,Mityushin,SGY,Magnotta - Bel Paese White,$337768.77
5fa78e8a-5262-4eb3-b324-0e148d3450f5,Myrilla,Bartolomeo,NUL,Beer - Maudite,$938401.30
88b7dd80-104d-4e24-b19f-7c0b01cfec17,Kipper,Cabble,KHZ,Jolt Cola,$52772.12
2ae050d3-6eef-400c-9b39-ce2568173f03,Patti,Braisby,PRM,"Tea - Darjeeling, Azzura",$330547.65
ad2cb75d-32f7-4ea1-b03b-1dd3bdd4a394,Julio,Varley,PEU,Vodka - Smirnoff,$315480.40
b3d0b649-f4ae-46a2-96a7-3d3cda175a0e,Budd,Mc Carrick,JCH,Wine - Shiraz South Eastern,$648395.52
0fbdcfa5-515b-4f7c-b68b-22775aca397f,Jaquenetta,Bockings,MLO,"Wine - Red, Cabernet Sauvignon",$525704.93
16517af1-24c6-45e3-89ab-1aeca3e6b77d,Alf,Wetherhead,DDP,Vinegar - Red Wine,$132834.19
0a223229-8929-47de-97f4-c8c16a14b299,Fredrika,McGuiness,LJU,Tea - Jasmin Green,$844256.21
3e58107f-b3cd-486b-9518-25b84b8fa23e,Brnaby,Riddick,IST,Muffin Mix - Banana Nut,$77403.15
46498ee4-7a54-41d5-b6da-823b59fa8cdd,Erma,Umpleby,DNU,Chicken - Wieners,$949238.31
7ea2c26d-1d7e-424f-afde-6183cb5cbfe2,Fletcher,Keward,DZO,Tea - Herbal Orange Spice,$130501.99
89e49d59-c2ea-45db-8282-961431531992,Grata,Durno,CGP,Vinegar - Cider,$926869.73
d092c62f-34ce-4907-a40e-77708246aac2,Leda,Juden,DZU,Pastry - Key Limepoppy Seed Tea,$717714.33
c2dda4aa-ded9-49c5-9188-54e38db7d8d3,Niles,Leeman,LIR,Butter Balls Salted,$799342.95
d7f431a6-076f-4026-a55d-05de6fd7e43f,Garvy,Krollmann,TKW,Pastry - Banana Muffin - Mini,$247487.23
f395ea52-e479-4fc2-9d13-c20f93e3e449,Peggie,McNulty,LPI,"Oil - Food, Lacquer Spray",
639dc10f-b66b-4de7-9ec9-7e14209d270c,Alaster,Mepham,TJH,Beef - Ground Medium,$319886.92
d8fcb3fd-5872-4842-9121-e051b0a87a27,Jessamine,Hayter,KLI,Cookie Dough - Double,$699543.41
718efd48-fffe-4a63-9538-df9fc6a0b85c,Ethelind,Dust,MYN,Tequila - Sauza Silver,$25994.32
1455cb92-5bcd-4b41-873c-253cfb313465,Modestine,Bonnar,BOR,"Nut - Hazelnut, Whole",$94597.84
52fecf60-dc93-4eb3-974e-abc5c8d25da5,Gage,De Lacey,DLN,Ecolab - Power Fusion,$539120.47
c865e60c-1daa-4e05-8084-caab0373ab3d,Ransom,Elwell,KWT,Milk - Chocolate 500ml,$767158.74
9dfb671b-3e13-4b28-a692-4176f23ee422,Mahmoud,Aupol,NIG,Mustard - Individual Pkg,$735612.62
6523caee-93e6-4c17-8030-b2e062576177,Nathalia,Theuff,RMI,"Wine - Red, Antinori Santa",$76765.12
bef808fe-6c18-4937-8268-57fd3cbe84f5,Rafi,Orth,PKN,Sproutsmustard Cress,$902059.67
6632ed0c-72d0-4142-b177-21eca72635f1,Haskell,Riccetti,YPQ,Sole - Iqf,$649258.70
cc5e7a62-887d-4c71-8c3d-aeacca298249,Lorita,Gladbach,CGJ,Flour - Fast / Rapid,$478756.18
81130d79-f5cb-4c44-93fd-7cd9449d483c,Michel,Truse,CEW,"Wine - White, Concha Y Toro",$166761.48
4d007568-578e-46f6-9808-cae61f628cdf,Amberly,Deniscke,RST,"Cheese - Havarti, Roasted Garlic",$13219.55
a5a25759-1a4e-4bde-9fe0-7706d7f789e6,Nikaniki,Farden,TND,Bread - Sour Batard,$7174.47
aba91774-5c14-47f6-8ae5-76d22d956ff3,Rivy,Kerbey,PTC,Grapes - Green,$290241.70
a36b0fe2-1349-4bf0-882b-05f1b4a484a8,Sydel,O' Byrne,BRM,Sauce - Balsamic Viniagrette,$203146.99
0e973c03-f00f-4ba0-af5b-4f3176b37d03,Catlee,Gillott,FLS,Oxtail - Cut,$348962.60
e5a1acb6-7813-41d0-9249-e062f9b4da78,Annabel,Scotchmor,WDI,"Nut - Hazelnut, Ground, Natural",$571368.64
cf8cdc04-f3eb-4378-894b-aef9ccd1dfc2,Lurleen,Memmory,UIO,Lamb - Ground,$66942.30
0ede2dcf-7d38-4f5d-abef-a00cb74bb289,Katrina,Hartburn,WRW,Wine - Alsace Riesling Reserve,$789098.84
0d9f4632-573d-4829-9bb8-b074bdefc163,Skip,Higgonet,COC,Soupfoamcont12oz 112con,$173997.97
